,-2,62,58,60,53,63,55,-1,65,67,72,68,70,73,75,77,66,61,71,59,54,64,56,57,69,52,74,76,80,84,85,82,87,79,78,83,81,86,94,91,89,92,88,90,93,99,95,96,97,98,100,51,50,101,49,104,102,46,43,39,48,45,47,44,40,41,42,38
72,0.018238903,0.00037561,0,0.000469263,0,0.000324816,0,0.000731624,0.002010303,0.002703661,0.034289125,0.003290471,0.015716339,0.004826178,0.005267779,0.001827615,5.73E-05,0.00038625,0.005463687,0,0,0.000399744,0,0,0.007214096,0,0.017800562,0.002285901,7.19E-05,0.000336022,0,0.00015456,0,0.000450732,6.06E-05,0,0.000191278,0.000165344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.011649353,0,0.000564334,0.000703895,0,0.002273712,0,0.000378877,0.005779621,0.004476553,0.001519138,0.025284669,0.010828941,0.001511495,0.000372469,0.000117911,0.013568443,0.003283121,0.004243076,0.000738552,0,0.002958107,0,0.001367054,0.00418883,0,5.15E-05,5.44E-05,0.00017974,0,0,5.15E-05,0,0,9.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.015638444,0.000626017,0,0.000234632,0,0.002490256,0,0.000653236,0.002638522,0.008155305,0.015598296,0.013421656,0.029547996,0.004401899,0.001702716,0.000471642,0.002977042,0.00038625,0.0043012,0,0,0,0,0,0.005418883,0,0.002189649,8.16E-05,0.000107844,8.40E-05,0,0.00015456,0,0.000138687,6.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.01857604,0.000250407,0,0,0,0.000324816,0,0.000836142,0.000376932,4.43E-05,0.004991455,0.001688531,0.00574988,0.035612951,0.017639077,0.002299257,0.002404534,0.00038625,0.016768869,0,0,0.000719539,0,0,0.003424202,0,0.006465906,0.006340654,0.000431375,0,0.000418498,0.000206079,0.000169348,6.93E-05,0.002212859,0.000197837,0.000191278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.018437671,0,0,0,0,0.000324816,0,0.000862272,0.000188466,0.000398901,0.005127092,0.002034896,0.001756908,0.015061918,0.037433155,0.020103761,0.000515257,0,0.002935279,0,0,0.000159898,0,0,6.65E-05,0,0.005847652,0.006721637,0.0026242,0.000336022,0.000209249,0.000669758,0.000677392,0.002808404,0.006365758,0.000131891,4.78E-05,0,0,0,0.000379075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.016447793,0,0,0,0,0,0,0.000901466,0.00062822,0.000132967,0.001736158,0.000519548,0.001245807,0.002466124,0.015484077,0.042418347,0.000114502,0,5.81E-05,0,0,0,0,0,0.000299202,0,0.00530668,0.005905244,0.007441225,0.000756048,0.000209249,0.002472952,0.000169348,0.023021982,0.00657795,6.59E-05,0.00334736,0.000496032,0,0.000808407,0.000379075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.008823221,0.003881307,0.001128668,0,0,0.008878302,0,0.000274359,0.003894962,0.00345714,5.43E-05,0.009828116,0.000990257,0.000291692,5.32E-05,0,0.024274346,0.002703747,0.00148217,0.004431315,0,0.014870483,0.002118644,0.001367054,0.005019947,0,5.15E-05,8.16E-05,0,0,0,0,0,0,0.000121253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.002628462,0.002879679,0.013544018,0.00281558,0,0.010069294,0,0.000130647,0.000942329,4.43E-05,0,0.000346365,0,7.96E-05,0,0,0.000515257,0.0202781,0,0.014401773,0,0.003118004,0,0.006151743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.016997974,0.000500814,0,0.000469263,0,0.000433088,0,0.000744689,6.28E-05,0.003501463,0.00504571,0.00809629,0.005079061,0.017475007,0.002128395,8.84E-05,0.002404534,0.000193125,0.034177105,0,0,0.002318516,0,0,0.016256649,0,0.005074834,0.001850491,0.000143792,0,0.000104624,0,0,6.93E-05,0.00048501,0.000263783,0.000143458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.00137161,0.00325529,0.002257336,0.00140779,0,0.000324816,0,6.53E-05,0,0,0,0,0,0,0,0,0.000114502,0.012939359,5.81E-05,0.026218612,0.004,0.000479693,0.01059322,0.008885851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.000122995,0,0,0,0,0,0,3.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0.01059322,0.002734108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.006336971,0.01339677,0,0.003754106,0,0.003681247,0,0.0002221,0.003706496,0.003678752,5.43E-05,0.000649435,9.58E-05,5.30E-05,0,0,0.010133394,0.011587486,0.000319684,0.002215657,0,0.024864087,0.006355932,0.007518797,0.001496011,0,7.73E-05,0.000108852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.000228419,0,0.005079007,0,0,0,0.005524862,3.92E-05,0,0,0,0,0,0,0,0,0,0,0,0.007385524,0.008,0,0.042372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.000741263,0.00037561,0,0.005631159,0,0,0.008287293,6.53E-05,0,0,0,0,0,0,0,0,0,0.000193125,0,0.009231905,0.004,0,0.008474576,0.030075188,9.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.014929577,0.003004883,0.002257336,0.000469263,0,0,0,0.00071856,0.004209071,0.014005851,0.005072837,0.006018098,0.005111005,0.002200949,5.32E-05,5.90E-05,0.010305147,0.000579374,0.016565433,0.000369276,0,0.003277902,0,0,0.032014628,0,0.001700198,0.000462623,0,0,0,0,0,0.000104015,0.000121253,6.59E-05,0.000143458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3.46E-05,0,0,0,0,0,0.002762431,2.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0.168674699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.018993893,0.00037561,0,0.000234632,0,0.000216544,0,0.000979854,0.00062822,0.002083149,0.016493503,8.66E-05,0.003290209,0.005886877,0.006731051,0.006367174,0.000343505,0,0.005870557,0,0,0.000159898,0,0,0.001928191,0,0.038409027,0.020246551,3.59E-05,0.000252016,0,0.00010304,0,0.002635046,0.002485677,0.000197837,0.000621653,0.000661376,0,0,0,0,0.000314564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.01786937,0,0,0,0,0,0,0.000979854,0.000188466,0.000709157,0.003065404,0.00030307,6.39E-05,0.005939911,0.005906297,0.006809339,0.000114502,0,0.001889041,0,0,0.000559642,0,0,0.001363032,0,0.016126124,0.04065638,0.003019628,0.000252016,0.000209249,5.15E-05,0,0.007419735,0.021431386,0.000659457,0.002390972,0.000165344,0,0,0,0,0.000943693,0.000552181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.013354806,0,0,0,0,0,0,0.000888401,0,0,0.00021702,0.000389661,9.58E-05,0.001007664,0.001755926,0.006219785,5.73E-05,0,0.00040687,0,0,0,0,0,3.32E-05,0,5.15E-05,0.002340327,0.046624488,0.004200269,0.003347981,0.029108707,0.001354784,0.005894182,0.016278153,0.009364284,0.008703137,0.000330688,0,0,0.000379075,0.001845018,0.000943693,0.000552181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0.005561666,0,0,0,0,0,0,0.00047033,0,0,0.000298402,0,3.19E-05,2.65E-05,0.000399074,0.000736941,0,0,0,0,0,7.99E-05,0,0,0,0,5.15E-05,0.000190492,0.001905241,0.05577957,0.013601172,0.014425554,0.015241321,0.001352195,6.06E-05,0.006462675,0.004734124,0.029761905,0.002659574,0.000808407,0.007581501,0.002767528,0.005033029,0.000552181,0.002457002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.004500837,0,0,0,0,0,0,0.000365812,0,0,0,0,0,0.000291692,5.32E-05,0.000176866,0,0,2.91E-05,0,0,0,0,0,0,0,2.58E-05,0.000244918,0.001509814,0.007980511,0.052626072,0.006079341,0.033700254,3.47E-05,0.000424384,0.011936165,0.001243305,0.007275132,0.002659574,0.000808407,0.007202426,0.001845018,0.014155395,0.006626173,0.002457002,0,0.003937008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.009209776,0,0,0,0,0,0,0.000614042,0,0,0.00010851,4.33E-05,0.000415269,0.000371244,0.000851358,0.001414927,0,0,2.91E-05,0,0,0,0,0,0,0,0.000180324,5.44E-05,0.016895535,0.026377688,0.01307805,0.051777434,0.004572396,0.004403301,0.002334111,0.01094698,0.006025249,0.003472222,0.002659574,0.000808407,0.0015163,0.000922509,0.000314564,0.001656543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.002715766,0,0,0,0,0,0,0.000261294,0,4.43E-05,0,0,0,2.65E-05,0.000266049,2.95E-05,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0.000359479,0.007728495,0.017263026,0.001648635,0.05876376,6.93E-05,0.000303131,0.00151675,4.78E-05,0.004794974,0.002659574,0.008084074,0.048900682,0.008302583,0.009122366,0.019326339,0.002457002,0,0.003937008,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.013878083,0,0,0,0,0,0,0.000875336,6.28E-05,0.000398901,0.001085099,0.000129887,0.000447213,5.30E-05,0.002500865,0.015800024,0,0,0.000232497,0,0,0,0,0,0.000132979,0,0.001880522,0.005714752,0.007081746,0.003024194,0.000104624,0.007212777,0.000508044,0.04535053,0.005729182,0.00395674,0.026874522,0.001488095,0,0.001616815,0.000379075,0,0.000629129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.015990406,0,0,0,0,0,0,0.000914531,0,0.000132967,5.43E-05,0.000129887,0.000223606,0.001750152,0.005480618,0.005777621,0.000515257,0,0.001220611,0,0,7.99E-05,0,0,0.000465426,0,0.002498776,0.015756388,0.023833489,0.000168011,0.001046244,0.003606388,0.000508044,0.007489078,0.04274152,0.002703772,0.007220735,0.000496032,0,0,0,0.000922509,0.000314564,0.001656543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0.007227585,0,0,0,0,0,0,0.000548718,0,0,2.71E-05,0,0,0.00010607,0.000186235,2.95E-05,0,0,0.000377808,0,0,0,0,0,3.32E-05,0,0.000360648,0.000734754,0.004529441,0.010836694,0.022808119,0.00638846,0.003895004,0.001906941,0.001394404,0.050184648,0.013867636,0.015376984,0,0.002425222,0.000379075,0.000922509,0.005662158,0.002208724,0.002457002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0.010030655,0,0,0,0,0,0,0.000574848,0,4.43E-05,0.000379785,0,3.19E-05,0.000238657,5.32E-05,0.002092914,0,0,0.000116249,0,0,0,0,0,0.000432181,0,0.000798578,0.001333442,0.004960817,0.009408602,0.002406361,0.008037094,0.000338696,0.016469038,0.004122586,0.022091796,0.047341239,0.00462963,0,0.000808407,0.001137225,0,0.001572822,0.000552181,0.002457002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.002826132,0,0,0,0,0,0,0.000156777,0,0,0,0,0,0,2.66E-05,0.000265299,5.73E-05,0,0,0,0,0,0,0,0,0,0.000257606,5.44E-05,3.59E-05,0.012264785,0.003766478,0.001133436,0.005419136,0.000346717,0.000151566,0.006660512,0.001578041,0.051917989,0.002659574,0.004850445,0.012509477,0.000922509,0.035545769,0.006073992,0.002457002,0,0.003937008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0.000163078,0,0,0,0,0,0,2.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58E-05,0,0,0,0.000313873,0,0.000338696,0,0,0,0,0,0.066489362,0.004042037,0.001137225,0.012915129,0.000629129,0.002208724,0.007371007,0,0.007874016,0.044692737,0.046728972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.000558418,0,0,0,0,0,0,2.61E-05,0,0,0,0,0,0,0,0,0,0,2.91E-05,0,0,0,0,0,0,0,0,0,0,0.000168011,0.000209249,0.00015456,0.001354784,0.000138687,0,6.59E-05,0,0.001322751,0.015957447,0.071948262,0.009476876,0.012915129,0.006291287,0.007730536,0.041769042,0,0.011811024,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0.001202493,0,0,0,0,0,0,7.84E-05,0,0,0,0,0,0,2.66E-05,8.84E-05,0,0,0,0,0,0,0,0,3.32E-05,0,0,0,0.000215688,0.001260081,0.00167399,0.000206079,0.016088061,3.47E-05,3.03E-05,6.59E-05,4.78E-05,0.005456349,0.005319149,0.03152789,0.060652009,0.020295203,0.005347594,0.010491441,0.00982801,0,0.003937008,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.000487037,0,0,0,0,0,0,3.92E-05,0,0,2.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143792,8.40E-05,0.000209249,0,0.00169348,0,0,0.000197837,0,0.000330688,0.055851064,0.013742926,0.007581501,0.067343173,0.00220195,0.00993926,0.00982801,0,0.023622047,0.022346369,0.018691589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.00147374,0,0,0,0,0,0,6.53E-05,0,0,0,4.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73E-05,0.000163279,7.19E-05,0.001260081,0.004498849,0.00010304,0.0042337,0.00020803,6.06E-05,0.001318913,0.000239097,0.014219577,0.002659574,0.016168149,0.007202426,0.006457565,0.050330293,0.035339591,0.004914005,0,0.003937008,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.000821429,0,0,0,0,0,0,5.23E-05,0,0,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59E-05,0.000168011,0.001360117,0.00010304,0.005757832,0,0.000121253,0.000197837,0.000143458,0.001984127,0.010638298,0.010509297,0.007960576,0.031365314,0.011009751,0.066261734,0.017199017,0,0.007874016,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0.000181747,0,0,0,0,0,0,2.61E-05,0,0,0,0,0,2.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252016,0,0,0.000338696,0,0,0,0,0.000330688,0.005319149,0.008084074,0.001895375,0.004612546,0.000943693,0.002760906,0.061425061,0,0.027559055,0.016759777,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002457002,0.070175439,0,0.005586592,0.018691589,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0.0001197,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165344,0.007978723,0.004042037,0.00075815,0.001845018,0.000314564,0.001104362,0.017199017,0.01754386,0.019685039,0,0.018691589,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,8.40E-05,0,0,0,0,0,0,1.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169348,0,0,0,0,0,0.018617021,0,0,0.003690037,0,0.000552181,0,0.052631579,0.003937008,0.033519553,0.009345794,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,4.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005319149,0.001616815,0,0.001845018,0.000314564,0.000552181,0,0.035087719,0.015748031,0.011173184,0.037383178,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000922509,0,0,0,0,0.003937008,0.005586592,0.009345794,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6.04E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,4.39E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.003937008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,5.49E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,5.49E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4.94E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1.65E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,5.49E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,9.33E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4.94E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,8.79E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2.20E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,5.49E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5.49E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.65E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
