,-2,-1,64,67,69,70,71,72,73,74,75,76
-2,0.5072463768115942,0.08333333333333333,1.0,1.0,0.0,0.8,1.0,0.08333333333333333,0.8571428571428571,1.0,0.08333333333333333,0.7142857142857143
-1,0.014492753623188406,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
64,0.014492753623188406,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
67,0.014492753623188406,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
69,0.014492753623188406,0.08333333333333333,0.0,0.0,0.0,0.2,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
70,0.057971014492753624,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
71,0.014492753623188406,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
72,0.014492753623188406,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
73,0.15942028985507245,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
74,0.057971014492753624,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.14285714285714285,0.0,0.08333333333333333,0.0
75,0.028985507246376812,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0
76,0.10144927536231885,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.2857142857142857
