,-2,-1,42,46,49,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,92,94,95,96,97,98
-2,0.646534331,0.980049875,1,1,1,1,0.02,1,1,0.777777778,1,0.924528302,0.833333333,0.964285714,0.942528736,1,0.96,0.888888889,0.93442623,0.902050114,0.96969697,0.952054795,0.927272727,0.920508744,0.807692308,0.986486486,0.849246231,0.857142857,0.867515924,0.945454545,0.917466411,0.854771784,1,0.865107914,0.904761905,0.856187291,0.75,0.72,0.869158879,1,0.888888889,1,0.875,0.7,0.882352941,0.75,1,1,1,1
-1,0.034786853,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.004555809,0,0,0,0.001589825,0.006410256,0,0.010050251,0,0.005095541,0,0.003838772,0.008298755,0,0,0,0.013377926,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0
42,3.25E-05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6.51E-05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,9.76E-05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,9.76E-05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3.25E-05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.000325415,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,9.76E-05,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.000390498,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
