,-2,73,74,76,78,82,83
-2,0.7,1.0,1.0,1.0,1.0,0.14285714285714285,1.0
73,0.03333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
74,0.03333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
76,0.06666666666666667,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
78,0.06666666666666667,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
82,0.06666666666666667,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
83,0.03333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
