,-2,-1,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,89,90,91,92,96,99,101
-2,0.664646315,0.971014493,1,1,1,1,0.933333333,1,1,0.97826087,1,0.961904762,1,0.895348837,0.976377953,1,0.855670103,0.961538462,0.917098446,0.892857143,0.914893617,0.883295195,0.75,0.782051282,1,0.857142857,0.881481481,0.714285714,0.719512195,0.666666667,0.73943662,0.764705882,0.5,0.61971831,1,1,0.5,1,0.024390244,0.024390244,0.024390244
-1,0.029344371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228833,0.25,0.006410256,0,0.011904762,0,0,0.024390244,0,0,0,0,0.014084507,0,0,0,0,0.024390244,0.024390244,0.024390244
56,0.000295661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
57,7.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
58,0.000147831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
59,0.000295661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
60,0.003991426,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
61,0.000665238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
62,0.001404391,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
63,0.018330993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
64,0.000517407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
65,0.009091581,0,0,0,0,0,0.066666667,0,0,0.007246377,0,0,0,0.01744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
66,0.001034814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
67,0.02136152,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0.052325581,0.003937008,0,0.010309278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
68,0.023726809,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0.003937008,0,0.010309278,0,0.002590674,0,0,0.004576659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.024390244,0.024390244
