,-2,-1,43,47,50,52,53,54,55,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,90,91,93,95,96,97,98,99
-2,0.648292448,0.98062954,1,1,1,1,0.020408163,1,0.5,0.941176471,1,0.935483871,0.909090909,0.975609756,0.954545455,1,0.945017182,0.972972973,0.925233645,0.895752896,0.972222222,0.941060904,0.915254237,0.916018663,0.817073171,0.972222222,0.839100346,0.789473684,0.864829396,0.916666667,0.920408163,0.856925419,1,0.863265306,0.947368421,0.858778626,0.666666667,0.75,0.891304348,1,0.868421053,0.846153846,0.714285714,0.846153846,0.75,1,1,1,1
-1,0.034792368,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0.003861004,0,0,0,0.00155521,0.006097561,0,0.012110727,0,0.005249344,0,0.004081633,0.00913242,0,0,0,0.015267176,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3.21E-05,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6.41E-05,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,9.62E-05,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,9.62E-05,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3.21E-05,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.0003848,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.0001924,0,0,0,0,0,0.020408163,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.001250601,0,0,0,0,0,0.020408163,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.0001924,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.002469136,0,0,0,0,0,0.020408163,0,0,0.058823529,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.000545134,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.001443001,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.006541607,0,0,0,0,0,0.020408163,0,0,0,0,0.048387097,0,0,0,0,0.010309278,0,0.009345794,0,0,0.001964637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0.000545134,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0.001930502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.013564214,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0.024390244,0.045454545,0,0,0,0.023364486,0.013513514,0,0,0,0.00311042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.001635402,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0.001930502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.010325477,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0.010309278,0,0.004672897,0.005791506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.027192561,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0.030927835,0,0.023364486,0.028957529,0,0.021611002,0.016949153,0.01244168,0,0,0.003460208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.001795735,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.025685426,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0.027027027,0,0.003929273,0.016949153,0.023328149,0.006097561,0,0.001730104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.002757736,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001964637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.034599968,0,0,0,0,0,0.020408163,0,0,0,0,0.016129032,0,0,0,0,0.003436426,0.027027027,0,0.019305019,0,0.023575639,0.050847458,0.01244168,0.018292683,0.020833333,0.019031142,0,0.002624672,0,0.004081633,0,0,0.002040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.005258939,0.004842615,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0.003929273,0,0,0.030487805,0,0.010380623,0,0.001312336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
