,-2,69,70,72,73,75,77
-2,0.7,0.14285714285714285,1.0,1.0,1.0,1.0,1.0
69,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
70,0.03333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
72,0.03333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
73,0.03333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
75,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
77,0.06666666666666667,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
