,-2,69,71,75,76,78,79
-2,0.7,1.0,1.0,0.14285714285714285,1.0,1.0,1.0
69,0.06666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
71,0.06666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
75,0.06666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
76,0.03333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
78,0.03333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
79,0.03333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
