,-2,70,71,73,75,79,80
-2,0.7,1.0,1.0,1.0,1.0,0.14285714285714285,1.0
70,0.03333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
71,0.03333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
73,0.06666666666666667,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
75,0.06666666666666667,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
79,0.06666666666666667,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
80,0.03333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
