,-2,-1,60,63,65,66,68,69,70,71,72,78,79,81,82,84
-2,0.5072463768115942,0.0625,1.0,1.0,0.0,0.75,0.0625,1.0,1.0,0.0625,0.6666666666666666,1.0,1.0,0.75,1.0,1.0
-1,0.014492753623188406,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
60,0.014492753623188406,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
63,0.014492753623188406,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
65,0.014492753623188406,0.0625,0.0,0.0,0.0,0.25,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
66,0.043478260869565216,0.0625,0.0,0.0,1.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
68,0.014492753623188406,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
69,0.07246376811594203,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
70,0.043478260869565216,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
71,0.028985507246376812,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
72,0.07246376811594203,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
78,0.014492753623188406,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
79,0.014492753623188406,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
81,0.08695652173913043,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
82,0.014492753623188406,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.25,0.0,0.0
84,0.028985507246376812,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
