,-2,70,72,76,77,79,80
-2,0.7,1.0,1.0,0.14285714285714285,1.0,1.0,1.0
70,0.06666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
72,0.06666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
76,0.06666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
77,0.03333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
79,0.03333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
80,0.03333333333333333,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
